sample_index,file_name,mapped_label,raw_label,repetition,official_split
2894,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_35_15.npy,34,35,15,validation
2895,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_35_16.npy,34,35,16,validation
2896,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_35_17.npy,34,35,17,test
2897,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_35_18.npy,34,35,18,test
2898,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_35_19.npy,34,35,19,test
2899,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_35_20.npy,34,35,20,test
2900,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_36_01.npy,35,36,1,train
2901,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_36_02.npy,35,36,2,train
2902,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_36_03.npy,35,36,3,train
2903,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_36_04.npy,35,36,4,train
2904,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_36_05.npy,35,36,5,train
2905,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_36_06.npy,35,36,6,train
2906,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_36_07.npy,35,36,7,train
2907,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_36_08.npy,35,36,8,train
2908,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_36_09.npy,35,36,9,train
2909,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_36_10.npy,35,36,10,train
2910,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_36_11.npy,35,36,11,train
2911,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_36_12.npy,35,36,12,train
2912,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_36_13.npy,35,36,13,validation
2913,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_36_14.npy,35,36,14,validation
2914,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_36_15.npy,35,36,15,validation
2915,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_36_16.npy,35,36,16,validation
2916,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_36_17.npy,35,36,17,test
2917,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_36_18.npy,35,36,18,test
2918,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_36_19.npy,35,36,19,test
2919,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_36_20.npy,35,36,20,test
2920,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_37_01.npy,36,37,1,train
2921,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_37_02.npy,36,37,2,train
2922,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_37_03.npy,36,37,3,train
2923,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_37_04.npy,36,37,4,train
2924,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_37_05.npy,36,37,5,train
2925,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_37_06.npy,36,37,6,train
2926,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_37_07.npy,36,37,7,train
2927,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_37_08.npy,36,37,8,train
2928,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_37_09.npy,36,37,9,train
2929,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_37_10.npy,36,37,10,train
2930,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_37_11.npy,36,37,11,train
2931,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_37_12.npy,36,37,12,train
2932,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_37_13.npy,36,37,13,validation
2933,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_37_14.npy,36,37,14,validation
2934,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_37_15.npy,36,37,15,validation
2935,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_37_16.npy,36,37,16,validation
2936,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_37_17.npy,36,37,17,test
2937,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_37_18.npy,36,37,18,test
2938,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_37_19.npy,36,37,19,test
2939,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_37_20.npy,36,37,20,test
2940,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_38_01.npy,37,38,1,train
2941,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_38_02.npy,37,38,2,train
2942,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_38_03.npy,37,38,3,train
2943,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_38_04.npy,37,38,4,train
2944,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_38_05.npy,37,38,5,train
2945,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_38_06.npy,37,38,6,train
2946,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_38_07.npy,37,38,7,train
2947,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_38_08.npy,37,38,8,train
2948,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_38_09.npy,37,38,9,train
2949,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_38_10.npy,37,38,10,train
2950,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_38_11.npy,37,38,11,train
2951,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_38_12.npy,37,38,12,train
2952,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_38_13.npy,37,38,13,validation
2953,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_38_14.npy,37,38,14,validation
2954,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_38_15.npy,37,38,15,validation
2955,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_38_16.npy,37,38,16,validation
2956,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_38_17.npy,37,38,17,test
2957,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_38_18.npy,37,38,18,test
2958,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_38_19.npy,37,38,19,test
2959,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_38_20.npy,37,38,20,test
2960,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_39_01.npy,38,39,1,train
2961,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_39_02.npy,38,39,2,train
2962,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_39_03.npy,38,39,3,train
2963,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_39_04.npy,38,39,4,train
2964,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_39_05.npy,38,39,5,train
2965,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_39_06.npy,38,39,6,train
2966,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_39_07.npy,38,39,7,train
2967,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_39_08.npy,38,39,8,train
2968,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_39_09.npy,38,39,9,train
2969,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_39_10.npy,38,39,10,train
2970,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_39_11.npy,38,39,11,train
2971,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_39_12.npy,38,39,12,train
2972,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_39_13.npy,38,39,13,validation
2973,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_39_14.npy,38,39,14,validation
2974,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_39_15.npy,38,39,15,validation
2975,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_39_16.npy,38,39,16,validation
2976,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_39_17.npy,38,39,17,test
2977,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_39_18.npy,38,39,18,test
2978,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_39_19.npy,38,39,19,test
2979,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_39_20.npy,38,39,20,test
2980,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_40_01.npy,39,40,1,train
2981,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_40_02.npy,39,40,2,train
2982,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_40_03.npy,39,40,3,train
2983,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_40_04.npy,39,40,4,train
2984,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_40_05.npy,39,40,5,train
2985,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_40_06.npy,39,40,6,train
2986,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_40_07.npy,39,40,7,train
2987,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_40_08.npy,39,40,8,train
2988,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_40_09.npy,39,40,9,train
2989,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_40_10.npy,39,40,10,train
2990,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_40_11.npy,39,40,11,train
2991,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_40_12.npy,39,40,12,train
2992,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_40_13.npy,39,40,13,validation
2993,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_40_14.npy,39,40,14,validation
2994,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_40_15.npy,39,40,15,validation
2995,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_40_16.npy,39,40,16,validation
2996,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_40_17.npy,39,40,17,test
2997,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_40_18.npy,39,40,18,test
2998,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_40_19.npy,39,40,19,test
2999,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_40_20.npy,39,40,20,test
3000,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_41_01.npy,40,41,1,train
3001,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_41_02.npy,40,41,2,train
3002,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_41_03.npy,40,41,3,train
3003,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_41_04.npy,40,41,4,train
3004,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_41_05.npy,40,41,5,train
3005,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_41_06.npy,40,41,6,train
3006,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_41_07.npy,40,41,7,train
3007,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_41_08.npy,40,41,8,train
3008,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_41_09.npy,40,41,9,train
3009,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_41_10.npy,40,41,10,train
3010,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_41_11.npy,40,41,11,train
3011,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_41_12.npy,40,41,12,train
3012,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_41_13.npy,40,41,13,validation
3013,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_41_14.npy,40,41,14,validation
3014,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_41_15.npy,40,41,15,validation
3015,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_41_16.npy,40,41,16,validation
3016,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_41_17.npy,40,41,17,test
3017,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_41_18.npy,40,41,18,test
3018,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_41_19.npy,40,41,19,test
3019,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_41_20.npy,40,41,20,test
3020,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_42_01.npy,41,42,1,train
3021,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_42_02.npy,41,42,2,train
3022,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_42_03.npy,41,42,3,train
3023,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_42_04.npy,41,42,4,train
3024,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_42_05.npy,41,42,5,train
3025,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_42_06.npy,41,42,6,train
3026,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_42_07.npy,41,42,7,train
3027,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_42_08.npy,41,42,8,train
3028,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_42_09.npy,41,42,9,train
3029,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_42_10.npy,41,42,10,train
3030,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_42_11.npy,41,42,11,train
3031,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_42_12.npy,41,42,12,train
3032,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_42_13.npy,41,42,13,validation
3033,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_42_14.npy,41,42,14,validation
3034,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_42_15.npy,41,42,15,validation
3035,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_42_16.npy,41,42,16,validation
3036,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_42_17.npy,41,42,17,test
3037,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_42_18.npy,41,42,18,test
3038,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_42_19.npy,41,42,19,test
3039,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_42_20.npy,41,42,20,test
3040,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_43_01.npy,42,43,1,train
3041,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_43_02.npy,42,43,2,train
3042,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_43_03.npy,42,43,3,train
3043,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_43_04.npy,42,43,4,train
3044,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_43_05.npy,42,43,5,train
3045,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_43_06.npy,42,43,6,train
3046,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_43_07.npy,42,43,7,train
3047,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_43_08.npy,42,43,8,train
3048,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_43_09.npy,42,43,9,train
3049,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_43_10.npy,42,43,10,train
3050,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_43_11.npy,42,43,11,train
3051,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_43_12.npy,42,43,12,train
3052,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_43_13.npy,42,43,13,validation
3053,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_43_14.npy,42,43,14,validation
3054,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_43_15.npy,42,43,15,validation
3055,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_43_16.npy,42,43,16,validation
3056,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_43_17.npy,42,43,17,test
3057,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_43_18.npy,42,43,18,test
3058,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_43_19.npy,42,43,19,test
3059,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_43_20.npy,42,43,20,test
3060,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_44_01.npy,43,44,1,train
3061,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_44_02.npy,43,44,2,train
3062,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_44_03.npy,43,44,3,train
3063,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_44_04.npy,43,44,4,train
3064,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_44_05.npy,43,44,5,train
3065,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_44_06.npy,43,44,6,train
3066,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_44_07.npy,43,44,7,train
3067,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_44_08.npy,43,44,8,train
3068,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_44_09.npy,43,44,9,train
3069,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_44_10.npy,43,44,10,train
3070,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_44_11.npy,43,44,11,train
3071,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_44_12.npy,43,44,12,train
3072,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_44_13.npy,43,44,13,validation
3073,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_44_14.npy,43,44,14,validation
3074,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_44_15.npy,43,44,15,validation
3075,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_44_16.npy,43,44,16,validation
3076,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_44_17.npy,43,44,17,test
3077,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_44_18.npy,43,44,18,test
3078,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_44_19.npy,43,44,19,test
3079,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_44_20.npy,43,44,20,test
3080,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_45_01.npy,44,45,1,train
3081,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_45_02.npy,44,45,2,train
3082,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_45_03.npy,44,45,3,train
3083,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_45_04.npy,44,45,4,train
3084,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_45_05.npy,44,45,5,train
3085,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_45_06.npy,44,45,6,train
3086,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_45_07.npy,44,45,7,train
3087,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_45_08.npy,44,45,8,train
3088,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_45_09.npy,44,45,9,train
3089,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_45_10.npy,44,45,10,train
3090,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_45_11.npy,44,45,11,train
3091,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_45_12.npy,44,45,12,train
3092,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_45_13.npy,44,45,13,validation
3093,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_45_14.npy,44,45,14,validation
3094,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_45_15.npy,44,45,15,validation
3095,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_45_16.npy,44,45,16,validation
3096,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_45_17.npy,44,45,17,test
3097,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_45_18.npy,44,45,18,test
3098,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_45_19.npy,44,45,19,test
3099,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_45_20.npy,44,45,20,test
3100,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_46_01.npy,45,46,1,train
3101,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_46_02.npy,45,46,2,train
3102,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_46_03.npy,45,46,3,train
3103,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_46_04.npy,45,46,4,train
3104,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_46_05.npy,45,46,5,train
3105,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_46_06.npy,45,46,6,train
3106,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_46_07.npy,45,46,7,train
3107,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_46_08.npy,45,46,8,train
3108,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_46_09.npy,45,46,9,train
3109,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_46_10.npy,45,46,10,train
3110,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_46_11.npy,45,46,11,train
3111,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_46_12.npy,45,46,12,train
3112,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_46_13.npy,45,46,13,validation
3113,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_46_14.npy,45,46,14,validation
3114,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_46_15.npy,45,46,15,validation
3115,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_46_16.npy,45,46,16,validation
3116,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_46_17.npy,45,46,17,test
3117,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_46_18.npy,45,46,18,test
3118,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_46_19.npy,45,46,19,test
3119,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_46_20.npy,45,46,20,test
3120,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_47_01.npy,46,47,1,train
3121,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_47_02.npy,46,47,2,train
3122,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_47_03.npy,46,47,3,train
3123,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_47_04.npy,46,47,4,train
3124,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_47_05.npy,46,47,5,train
3125,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_47_06.npy,46,47,6,train
3126,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_47_07.npy,46,47,7,train
3127,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_47_08.npy,46,47,8,train
3128,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_47_09.npy,46,47,9,train
3129,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_47_10.npy,46,47,10,train
3130,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_47_11.npy,46,47,11,train
3131,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_47_12.npy,46,47,12,train
3132,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_47_13.npy,46,47,13,validation
3133,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_47_14.npy,46,47,14,validation
3134,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_47_15.npy,46,47,15,validation
3135,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_47_16.npy,46,47,16,validation
3136,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_47_17.npy,46,47,17,test
3137,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_47_18.npy,46,47,18,test
3138,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_47_19.npy,46,47,19,test
3139,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_47_20.npy,46,47,20,test
3140,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_48_01.npy,47,48,1,train
3141,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_48_02.npy,47,48,2,train
3142,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_48_03.npy,47,48,3,train
3143,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_48_04.npy,47,48,4,train
3144,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_48_05.npy,47,48,5,train
3145,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_48_06.npy,47,48,6,train
3146,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_48_07.npy,47,48,7,train
3147,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_48_08.npy,47,48,8,train
3148,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_48_09.npy,47,48,9,train
3149,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_48_10.npy,47,48,10,train
3150,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_48_11.npy,47,48,11,train
3151,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_48_12.npy,47,48,12,train
3152,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_48_13.npy,47,48,13,validation
3153,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_48_14.npy,47,48,14,validation
3154,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_48_15.npy,47,48,15,validation
3155,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_48_16.npy,47,48,16,validation
3156,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_48_17.npy,47,48,17,test
3157,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_48_18.npy,47,48,18,test
3158,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_48_19.npy,47,48,19,test
3159,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_48_20.npy,47,48,20,test
3160,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_49_01.npy,48,49,1,train
3161,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_49_02.npy,48,49,2,train
3162,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_49_03.npy,48,49,3,train
3163,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_49_04.npy,48,49,4,train
3164,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_49_05.npy,48,49,5,train
3165,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_49_06.npy,48,49,6,train
3166,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_49_07.npy,48,49,7,train
3167,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_49_08.npy,48,49,8,train
3168,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_49_09.npy,48,49,9,train
3169,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_49_10.npy,48,49,10,train
3170,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_49_11.npy,48,49,11,train
3171,/home/test/bupt_hjk/sdp_dataset/xrf55/wifi/03_49_12.npy,48,49,12,train
